latitude,longitude,acq_date,frp,satellite,confidence
30.6777,74.8866,2025-11-19,368.2,VIIRS,70
30.6321,75.272,2025-11-19,487.1,MODIS,90
30.4425,75.5801,2025-11-19,325.1,VIIRS,100
30.5157,75.4944,2025-11-19,568.2,VIIRS,100
30.5757,75.6906,2025-11-19,571.4,MODIS,90
30.3239,75.4654,2025-11-19,711.8,VIIRS,70
30.3699,75.9532,2025-11-19,547.5,MODIS,90
30.5432,76.1949,2025-11-19,254.7,MODIS,90
30.672,75.9309,2025-11-19,601.1,VIIRS,90
30.6756,76.1054,2025-11-19,225.2,VIIRS,90
30.6977,76.3498,2025-11-19,256.0,VIIRS,100
30.7124,76.8826,2025-11-19,21.4,MODIS,100
31.0733,73.7794,2025-11-19,17.7,VIIRS,90
30.8235,74.4869,2025-11-19,119.5,MODIS,50
30.9512,74.9178,2025-11-19,341.1,VIIRS,70
31.1162,75.0493,2025-11-19,279.5,VIIRS,70
30.8922,74.8383,2025-11-19,398.3,VIIRS,70
31.0604,74.8183,2025-11-19,654.1,VIIRS,70
31.1239,75.483,2025-11-19,887.1,MODIS,100
31.1295,75.4728,2025-11-19,422.2,MODIS,90
30.9726,75.4398,2025-11-19,312.4,MODIS,90
30.9399,75.7145,2025-11-19,261.6,VIIRS,90
30.934,75.3656,2025-11-19,858.4,MODIS,90
30.9505,75.5821,2025-11-19,955.4,VIIRS,50
30.9349,75.8264,2025-11-19,596.5,VIIRS,50
31.0992,75.7875,2025-11-19,271.7,VIIRS,100
30.9286,76.1716,2025-11-19,506.9,MODIS,90
30.9159,76.1423,2025-11-19,631.4,MODIS,90
31.1814,76.4814,2025-11-19,82.5,VIIRS,70
30.9329,77.1439,2025-11-19,48.2,MODIS,70
31.4431,74.3199,2025-11-19,81.0,MODIS,70
31.2715,75.0327,2025-11-19,219.8,VIIRS,90
31.5014,74.995,2025-11-19,347.6,VIIRS,90
31.4587,75.4308,2025-11-19,411.3,VIIRS,90
31.3936,75.6127,2025-11-19,257.0,MODIS,90
31.7157,75.277,2025-11-19,370.1,VIIRS,90
31.5462,76.0414,2025-11-19,314.8,VIIRS,70
31.6552,76.0889,2025-11-19,168.5,MODIS,90
31.6052,76.3688,2025-11-19,96.7,MODIS,100
32.0454,74.4946,2025-11-19,14.6,MODIS,100
31.8199,75.0055,2025-11-19,76.3,VIIRS,90
32.1224,75.6275,2025-11-19,50.8,MODIS,90
31.835,76.1227,2025-11-19,65.0,MODIS,90
32.0143,76.3229,2025-11-19,19.4,MODIS,100
29.2701,74.9377,2025-11-20,51.0,MODIS,50
29.6321,75.5784,2025-11-20,64.0,VIIRS,70
29.6723,75.8513,2025-11-20,57.6,MODIS,100
30.1236,74.4768,2025-11-20,83.9,VIIRS,70
29.7797,74.8428,2025-11-20,157.1,MODIS,50
29.7842,75.7008,2025-11-20,309.5,MODIS,70
30.1393,75.4964,2025-11-20,111.9,MODIS,100
30.2255,76.1498,2025-11-20,227.3,MODIS,90
30.1089,76.445,2025-11-20,36.2,VIIRS,90
30.6416,74.0992,2025-11-20,32.9,VIIRS,100
30.2701,74.6779,2025-11-20,160.9,VIIRS,90
30.653,74.9131,2025-11-20,156.0,VIIRS,90
30.668,74.8456,2025-11-20,330.8,MODIS,90
30.5067,74.8119,2025-11-20,188.9,VIIRS,90
30.2893,75.3347,2025-11-20,560.0,VIIRS,90
30.4004,75.7155,2025-11-20,340.4,VIIRS,100
30.624,75.4736,2025-11-20,461.1,MODIS,70
30.3082,75.4105,2025-11-20,752.9,VIIRS,70
30.343,75.8163,2025-11-20,560.3,MODIS,100
30.5112,75.9453,2025-11-20,217.4,MODIS,90
30.5428,76.1187,2025-11-20,551.3,VIIRS,70
30.6932,76.5785,2025-11-20,142.6,VIIRS,90
30.6469,77.1443,2025-11-20,18.9,MODIS,50
31.1284,73.7761,2025-11-20,40.0,MODIS,70
30.8659,74.3518,2025-11-20,234.6,VIIRS,90
30.873,75.0058,2025-11-20,380.8,VIIRS,90
30.8119,75.1229,2025-11-20,541.3,VIIRS,70
30.8048,74.9462,2025-11-20,214.9,VIIRS,90
31.0699,75.5357,2025-11-20,338.0,MODIS,90
30.8421,75.4036,2025-11-20,252.8,VIIRS,70
30.8524,75.6908,2025-11-20,684.1,MODIS,90
30.8061,75.5567,2025-11-20,602.3,MODIS,50
30.8205,75.31,2025-11-20,661.0,MODIS,90
31.0119,76.0105,2025-11-20,334.4,VIIRS,90
31.0978,75.8206,2025-11-20,492.9,MODIS,90
30.8032,75.9484,2025-11-20,322.2,MODIS,70
30.9937,76.3655,2025-11-20,166.7,MODIS,70
30.9224,76.8361,2025-11-20,44.3,VIIRS,100
31.7206,74.6792,2025-11-20,44.8,VIIRS,70
31.3062,75.0633,2025-11-20,125.2,VIIRS,70
31.6978,75.0754,2025-11-20,287.1,VIIRS,70
31.6789,75.6381,2025-11-20,169.0,VIIRS,70
31.5953,75.6473,2025-11-20,449.8,VIIRS,70
31.2889,75.8127,2025-11-20,333.4,VIIRS,90
31.4852,75.8777,2025-11-20,180.2,VIIRS,90
31.3506,76.5503,2025-11-20,86.0,VIIRS,90
31.9316,74.5876,2025-11-20,14.7,VIIRS,70
32.1326,74.9399,2025-11-20,54.0,VIIRS,70
31.9329,75.3931,2025-11-20,135.1,MODIS,70
32.0637,76.0111,2025-11-20,64.3,VIIRS,70
32.0758,76.7052,2025-11-20,11.9,VIIRS,90
17.3246,88.063,2025-11-21,11.7,MODIS,90
23.6031,96.0376,2025-11-21,25.8,VIIRS,100
29.4685,75.1002,2025-11-21,40.6,MODIS,100
29.6035,75.6596,2025-11-21,60.5,MODIS,70
29.384,75.8814,2025-11-21,46.1,VIIRS,70
30.1058,74.6031,2025-11-21,69.4,MODIS,70
30.0716,75.0189,2025-11-21,164.7,MODIS,90
30.028,75.5155,2025-11-21,82.7,MODIS,100
29.8742,75.8647,2025-11-21,86.2,VIIRS,70
29.9514,76.3596,2025-11-21,36.6,MODIS,90
30.3893,74.3281,2025-11-21,63.2,VIIRS,100
30.4826,75.1573,2025-11-21,416.3,MODIS,70
30.4031,75.1421,2025-11-21,442.9,MODIS,70
30.6379,75.4669,2025-11-21,623.5,VIIRS,90
30.2751,75.3556,2025-11-21,396.6,VIIRS,90
30.4832,75.5579,2025-11-21,500.4,MODIS,70
30.4949,75.9086,2025-11-21,387.4,VIIRS,90
30.6573,75.8277,2025-11-21,115.1,MODIS,90
30.3586,76.6332,2025-11-21,79.7,VIIRS,100
30.8973,73.9449,2025-11-21,34.9,VIIRS,90
30.8852,74.4807,2025-11-21,49.0,MODIS,70
31.1288,75.0435,2025-11-21,263.3,VIIRS,100
30.9025,75.0008,2025-11-21,455.6,VIIRS,90
30.8323,74.9971,2025-11-21,325.7,VIIRS,90
31.2047,75.2881,2025-11-21,184.3,MODIS,70
31.2258,75.4093,2025-11-21,562.9,MODIS,90
31.0274,75.5182,2025-11-21,418.4,MODIS,90
30.8151,75.656,2025-11-21,656.7,VIIRS,100
30.9301,76.2128,2025-11-21,445.4,VIIRS,90
31.2169,75.9821,2025-11-21,276.7,VIIRS,100
30.9769,76.1329,2025-11-21,264.5,VIIRS,70
31.1934,76.6558,2025-11-21,155.4,MODIS,100
31.0694,77.0384,2025-11-21,31.1,MODIS,100
31.466,74.312,2025-11-21,62.6,MODIS,100
31.4252,74.7911,2025-11-21,121.7,VIIRS,70
31.5479,75.3057,2025-11-21,210.6,MODIS,70
31.3342,75.5443,2025-11-21,287.0,MODIS,90
31.6276,75.7814,2025-11-21,102.5,VIIRS,70
31.4926,76.6845,2025-11-21,31.3,VIIRS,70
31.8068,74.9261,2025-11-21,72.3,MODIS,90
32.0577,75.6829,2025-11-21,100.7,VIIRS,70
31.8376,75.9763,2025-11-21,53.3,VIIRS,100
33.9748,91.4533,2025-11-21,36.1,VIIRS,90
29.2866,74.9345,2025-11-22,43.8,MODIS,90
29.54,75.5224,2025-11-22,45.3,VIIRS,90
29.6868,76.0563,2025-11-22,22.8,VIIRS,90
29.8149,74.363,2025-11-22,52.0,VIIRS,90
30.0387,74.7831,2025-11-22,59.1,MODIS,100
29.9025,75.3813,2025-11-22,130.5,MODIS,90
30.0431,75.8957,2025-11-22,107.6,VIIRS,100
30.1113,76.5577,2025-11-22,19.4,MODIS,90
30.4463,74.3671,2025-11-22,64.3,MODIS,100
30.6674,75.1769,2025-11-22,329.6,VIIRS,100
30.6807,74.8067,2025-11-22,159.8,VIIRS,50
30.7043,75.5192,2025-11-22,211.2,MODIS,70
30.5343,75.5518,2025-11-22,266.7,MODIS,50
30.4918,76.0361,2025-11-22,208.4,MODIS,90
30.3146,75.9851,2025-11-22,249.9,MODIS,100
30.3963,76.4061,2025-11-22,75.3,MODIS,90
30.7722,74.7293,2025-11-22,119.8,MODIS,90
30.8764,75.2018,2025-11-22,351.3,MODIS,50
30.7894,74.7911,2025-11-22,292.4,VIIRS,70
30.7937,75.427,2025-11-22,167.5,MODIS,100
31.1341,75.6196,2025-11-22,416.9,VIIRS,100
31.1102,75.554,2025-11-22,157.5,MODIS,90
31.0139,76.1145,2025-11-22,208.0,MODIS,50
31.1269,75.9244,2025-11-22,238.3,MODIS,90
30.8211,76.5845,2025-11-22,102.7,VIIRS,70
31.513,74.4118,2025-11-22,41.5,MODIS,70
31.4093,75.2083,2025-11-22,110.7,VIIRS,90
31.3904,75.3385,2025-11-22,158.8,MODIS,50
31.67,75.9982,2025-11-22,197.4,MODIS,90
31.6848,76.5096,2025-11-22,21.8,MODIS,70
32.1489,75.2113,2025-11-22,46.2,VIIRS,100
31.7948,75.6982,2025-11-22,81.0,MODIS,100
31.8359,76.0163,2025-11-22,23.4,VIIRS,90
29.5931,75.4833,2025-11-23,14.9,VIIRS,100
29.5891,78.1822,2025-11-23,27.4,VIIRS,70
30.1612,74.5919,2025-11-23,22.7,MODIS,100
30.0816,75.0875,2025-11-23,54.7,VIIRS,100
29.8823,75.7107,2025-11-23,65.8,VIIRS,90
30.039,76.1027,2025-11-23,68.5,MODIS,50
30.0146,76.5431,2025-11-23,23.3,MODIS,90
30.6433,74.6693,2025-11-23,72.5,MODIS,70
30.6353,75.0149,2025-11-23,190.7,VIIRS,90
30.4712,75.4753,2025-11-23,169.5,MODIS,90
30.2861,75.8023,2025-11-23,69.6,MODIS,90
30.6002,76.3502,2025-11-23,74.1,MODIS,70
31.062,74.5856,2025-11-23,87.0,MODIS,90
30.7821,75.0406,2025-11-23,240.1,VIIRS,100
31.0826,75.5075,2025-11-23,100.6,MODIS,70
30.8878,75.7272,2025-11-23,135.3,VIIRS,70
30.8018,75.8091,2025-11-23,83.5,VIIRS,90
31.179,76.3892,2025-11-23,33.3,VIIRS,50
31.3131,74.7187,2025-11-23,28.5,VIIRS,50
31.434,75.0949,2025-11-23,42.3,VIIRS,70
31.5798,75.4781,2025-11-23,147.9,VIIRS,90
31.3524,76.0968,2025-11-23,97.3,VIIRS,100
31.6783,76.4996,2025-11-23,23.9,VIIRS,100
32.2105,74.9201,2025-11-23,33.3,MODIS,50
31.9687,75.6646,2025-11-23,52.3,VIIRS,100
31.7859,76.115,2025-11-23,32.2,MODIS,50
29.9943,74.9413,2025-11-24,54.2,VIIRS,70
29.876,75.414,2025-11-24,78.6,MODIS,90
29.8442,75.806,2025-11-24,15.6,VIIRS,70
30.4996,74.4115,2025-11-24,38.0,MODIS,100
30.6797,74.8277,2025-11-24,55.0,VIIRS,50
30.5011,75.5901,2025-11-24,147.2,MODIS,70
30.6785,75.8448,2025-11-24,38.4,MODIS,90
30.4175,76.5824,2025-11-24,34.4,MODIS,100
31.1601,74.721,2025-11-24,27.8,MODIS,90
30.9775,74.8604,2025-11-24,73.2,VIIRS,70
31.1085,75.5447,2025-11-24,135.0,MODIS,90
30.9873,76.2141,2025-11-24,60.5,VIIRS,90
30.9221,76.7051,2025-11-24,15.5,MODIS,90
31.3107,74.7888,2025-11-24,35.6,VIIRS,50
31.3463,75.4588,2025-11-24,78.8,MODIS,100
31.4285,76.2235,2025-11-24,59.9,VIIRS,90
